ts,host,url,hour,dns_ms,tcp_ms,tls_ms,server_ms,transfer_ms,total_ms,response_size,http_status,cache_state,conn_reuse,success,error_stage,error_type,source
2026-08-28T01:55:14,localhost,http://localhost:3000/slow-server,1,0.383,0.241,0.0,,,2000.831,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:55:16,localhost,http://localhost:3000/error-500,1,0.283,0.396,0.0,0.23,0.007,0.933,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:55:16,localhost,http://localhost:3000/drop-connection,1,0.295,0.402,0.0,0.168,,0.909,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:55:16,127.0.0.1,http://127.0.0.1:59999/,1,0.029,,,,,2003.606,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:55:18,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,0.814,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:55:18,localhost,http://localhost:3000/normal,1,0.328,0.401,0.0,0.276,0.008,1.03,207,200,cold,0,1,,,local_fault
2026-08-28T01:55:18,localhost,http://localhost:3000/slow-server,1,0.296,0.396,0.0,,,2002.927,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:55:20,localhost,http://localhost:3000/error-500,1,0.289,0.401,0.0,0.267,0.007,0.984,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:55:20,localhost,http://localhost:3000/drop-connection,1,0.3,0.398,0.0,0.165,,1.029,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:55:20,127.0.0.1,http://127.0.0.1:59999/,1,0.03,,,,,2003.181,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:55:22,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,0.888,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:55:22,localhost,http://localhost:3000/normal,1,0.287,0.396,0.0,0.293,0.011,1.005,207,200,cold,0,1,,,local_fault
2026-08-28T01:55:22,localhost,http://localhost:3000/slow-server,1,0.3,0.4,0.0,,,2003.196,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:55:24,localhost,http://localhost:3000/error-500,1,0.508,0.698,0.0,0.343,0.019,1.605,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:55:24,localhost,http://localhost:3000/drop-connection,1,0.491,0.53,0.0,0.231,,1.344,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:55:24,127.0.0.1,http://127.0.0.1:59999/,1,0.05,,,,,2006.023,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:55:26,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,1.418,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:55:27,localhost,http://localhost:3000/normal,1,0.469,0.876,0.0,0.474,0.015,1.871,207,200,cold,0,1,,,local_fault
2026-08-28T01:55:27,localhost,http://localhost:3000/slow-server,1,0.45,0.527,0.0,,,2011.843,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:55:29,localhost,http://localhost:3000/error-500,1,0.476,0.857,0.0,0.507,0.022,1.901,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:55:29,localhost,http://localhost:3000/drop-connection,1,0.473,0.512,0.0,0.228,,1.306,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:55:29,127.0.0.1,http://127.0.0.1:59999/,1,0.042,,,,,2006.651,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:55:31,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,1.289,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:55:31,localhost,http://localhost:3000/normal,1,0.443,0.496,0.0,0.56,0.018,1.554,207,200,cold,0,1,,,local_fault
2026-08-28T01:55:31,localhost,http://localhost:3000/slow-server,1,0.434,0.463,0.0,,,2003.109,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:55:33,localhost,http://localhost:3000/error-500,1,0.57,0.392,0.0,0.259,0.009,1.247,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:55:33,localhost,http://localhost:3000/drop-connection,1,0.446,0.408,0.0,0.169,,1.068,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:55:33,127.0.0.1,http://127.0.0.1:59999/,1,0.03,,,,,2003.315,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:55:35,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,1.137,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:55:35,localhost,http://localhost:3000/normal,1,0.292,0.399,0.0,0.274,0.008,0.99,207,200,cold,0,1,,,local_fault
2026-08-28T01:55:35,localhost,http://localhost:3000/slow-server,1,0.303,0.4,0.0,,,2005.427,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:55:37,localhost,http://localhost:3000/error-500,1,0.263,0.418,0.0,0.229,0.014,0.945,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:55:37,localhost,http://localhost:3000/drop-connection,1,0.218,0.331,0.0,0.214,,0.809,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:55:37,127.0.0.1,http://127.0.0.1:59999/,1,0.02,,,,,2003.065,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:55:39,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,0.805,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:55:39,localhost,http://localhost:3000/normal,1,0.27,0.279,0.0,0.271,0.008,0.846,207,200,cold,0,1,,,local_fault
2026-08-28T01:55:39,localhost,http://localhost:3000/slow-server,1,0.584,24.446,0.0,,,2035.614,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:55:41,localhost,http://localhost:3000/error-500,1,0.256,0.255,0.0,0.294,0.009,0.835,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:55:41,localhost,http://localhost:3000/drop-connection,1,0.275,0.299,0.0,0.56,,1.191,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:55:41,127.0.0.1,http://127.0.0.1:59999/,1,0.032,,,,,2008.148,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:55:43,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,1.213,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:55:43,localhost,http://localhost:3000/normal,1,0.445,0.498,0.0,0.48,0.018,1.477,207,200,cold,0,1,,,local_fault
2026-08-28T01:55:43,localhost,http://localhost:3000/slow-server,1,0.484,0.475,0.0,,,2008.973,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:55:45,localhost,http://localhost:3000/error-500,1,0.452,0.475,0.0,0.446,0.018,1.432,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:55:45,localhost,http://localhost:3000/drop-connection,1,0.432,0.445,0.0,0.357,,1.324,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:55:45,127.0.0.1,http://127.0.0.1:59999/,1,0.042,,,,,2001.766,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:55:47,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,1.305,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:55:47,localhost,http://localhost:3000/normal,1,0.477,0.481,0.0,0.461,0.017,1.472,207,200,cold,0,1,,,local_fault
2026-08-28T01:55:47,localhost,http://localhost:3000/slow-server,1,0.43,0.47,0.0,,,2011.786,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:55:49,localhost,http://localhost:3000/error-500,1,0.476,0.51,0.0,0.454,0.016,1.494,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:55:49,localhost,http://localhost:3000/drop-connection,1,0.481,0.514,0.0,0.306,,1.387,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:55:49,127.0.0.1,http://127.0.0.1:59999/,1,0.032,,,,,2013.73,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:55:51,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,1.09,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:55:51,localhost,http://localhost:3000/normal,1,0.4,0.434,0.0,0.457,0.016,1.34,207,200,cold,0,1,,,local_fault
2026-08-28T01:55:51,localhost,http://localhost:3000/slow-server,1,0.429,0.464,0.0,,,2014.618,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:55:53,localhost,http://localhost:3000/error-500,1,0.468,0.53,0.0,0.531,0.018,1.589,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:55:53,localhost,http://localhost:3000/drop-connection,1,0.542,0.609,0.0,0.341,,1.624,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:55:54,127.0.0.1,http://127.0.0.1:59999/,1,0.047,,,,,2012.045,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:55:56,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,1.106,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:55:56,localhost,http://localhost:3000/normal,1,0.44,0.452,0.0,0.392,0.015,1.334,207,200,cold,0,1,,,local_fault
2026-08-28T01:55:56,localhost,http://localhost:3000/slow-server,1,0.456,0.708,0.0,,,2008.339,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:55:58,localhost,http://localhost:3000/error-500,1,0.461,0.456,0.0,0.402,0.034,1.406,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:55:58,localhost,http://localhost:3000/drop-connection,1,0.527,0.457,0.0,0.3,,1.366,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:55:58,127.0.0.1,http://127.0.0.1:59999/,1,0.041,,,,,2013.031,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:56:00,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,4.679,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:56:00,localhost,http://localhost:3000/normal,1,0.413,0.446,0.0,0.446,0.016,1.355,207,200,cold,0,1,,,local_fault
2026-08-28T01:56:00,localhost,http://localhost:3000/slow-server,1,0.403,0.433,0.0,,,2011.019,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:56:02,localhost,http://localhost:3000/error-500,1,0.454,0.55,0.0,0.409,0.015,1.464,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:56:02,localhost,http://localhost:3000/drop-connection,1,0.443,0.452,0.0,0.249,,1.222,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:56:02,127.0.0.1,http://127.0.0.1:59999/,1,0.029,,,,,2012.221,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:56:04,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,1.506,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:56:04,localhost,http://localhost:3000/normal,1,0.395,0.408,0.0,0.451,0.015,1.302,207,200,cold,0,1,,,local_fault
2026-08-28T01:56:04,localhost,http://localhost:3000/slow-server,1,0.421,0.458,0.0,,,2003.869,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:56:06,localhost,http://localhost:3000/error-500,1,0.465,0.497,0.0,0.461,0.016,1.474,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:56:06,localhost,http://localhost:3000/drop-connection,1,0.424,0.463,0.0,0.36,,1.335,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:56:06,127.0.0.1,http://127.0.0.1:59999/,1,0.04,,,,,2005.947,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:56:08,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,1.159,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:56:08,localhost,http://localhost:3000/normal,1,0.43,0.464,0.0,0.394,0.014,1.336,207,200,cold,0,1,,,local_fault
2026-08-28T01:56:08,localhost,http://localhost:3000/slow-server,1,0.508,0.553,0.0,,,2007.546,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:56:10,localhost,http://localhost:3000/error-500,1,0.499,0.538,0.0,0.478,0.018,1.588,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:56:10,localhost,http://localhost:3000/drop-connection,1,0.468,0.469,0.0,0.315,,1.337,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:56:10,127.0.0.1,http://127.0.0.1:59999/,1,0.046,,,,,2004.605,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:56:12,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,1.206,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:56:12,localhost,http://localhost:3000/normal,1,0.472,0.462,0.0,0.425,0.014,1.407,207,200,cold,0,1,,,local_fault
2026-08-28T01:56:12,localhost,http://localhost:3000/slow-server,1,0.453,0.465,0.0,,,2013.37,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:56:14,localhost,http://localhost:3000/error-500,1,0.444,0.464,0.0,0.417,0.016,1.373,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:56:14,localhost,http://localhost:3000/drop-connection,1,0.421,0.485,0.0,0.371,,1.367,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:56:14,127.0.0.1,http://127.0.0.1:59999/,1,0.042,,,,,2005.246,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:56:16,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,4.685,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:56:16,localhost,http://localhost:3000/normal,1,0.362,0.423,0.0,0.458,0.015,1.286,207,200,cold,0,1,,,local_fault
2026-08-28T01:56:16,localhost,http://localhost:3000/slow-server,1,0.339,0.359,0.0,,,2015.036,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:56:18,localhost,http://localhost:3000/error-500,1,0.422,0.452,0.0,0.42,0.016,1.339,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:56:18,localhost,http://localhost:3000/drop-connection,1,0.336,0.373,0.0,0.28,,1.071,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:56:18,127.0.0.1,http://127.0.0.1:59999/,1,0.025,,,,,2002.843,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:56:20,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,1.338,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:56:20,localhost,http://localhost:3000/normal,1,0.535,0.458,0.0,0.435,0.015,1.477,207,200,cold,0,1,,,local_fault
2026-08-28T01:56:20,localhost,http://localhost:3000/slow-server,1,0.511,0.51,0.0,,,2009.774,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:56:22,localhost,http://localhost:3000/error-500,1,0.441,0.458,0.0,0.427,0.016,1.38,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:56:23,localhost,http://localhost:3000/drop-connection,1,0.413,0.45,0.0,0.312,,1.261,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:56:23,127.0.0.1,http://127.0.0.1:59999/,1,0.034,,,,,2011.534,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:56:25,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,1.114,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:56:25,localhost,http://localhost:3000/normal,1,0.437,0.481,0.0,0.385,0.016,1.357,207,200,cold,0,1,,,local_fault
2026-08-28T01:56:25,localhost,http://localhost:3000/slow-server,1,0.424,0.46,0.0,,,2009.485,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:56:27,localhost,http://localhost:3000/error-500,1,0.443,0.453,0.0,0.386,0.014,1.328,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:56:27,localhost,http://localhost:3000/drop-connection,1,0.435,0.461,0.0,0.311,,1.288,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:56:27,127.0.0.1,http://127.0.0.1:59999/,1,0.043,,,,,2005.739,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:56:29,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,1.125,0,,cold,0,0,DNS,gaierror,local_fault
2026-08-28T01:56:29,localhost,http://localhost:3000/normal,1,0.448,0.458,0.0,0.405,0.014,1.358,207,200,cold,0,1,,,local_fault
2026-08-28T01:56:29,localhost,http://localhost:3000/slow-server,1,1.958,0.532,0.0,,,2009.069,0,,cold,0,0,HTTP,TimeoutError,local_fault
2026-08-28T01:56:31,localhost,http://localhost:3000/error-500,1,0.486,0.433,0.0,0.677,0.019,1.652,240,500,cold,0,0,HTTP,status_500,local_fault
2026-08-28T01:56:31,localhost,http://localhost:3000/drop-connection,1,0.569,18.583,0.0,0.291,,19.571,0,,cold,0,0,HTTP,ConnectionError,local_fault
2026-08-28T01:56:31,127.0.0.1,http://127.0.0.1:59999/,1,0.044,,,,,2008.109,0,,cold,0,0,CONNECT,TimeoutError,local_fault
2026-08-28T01:56:33,invalid-dns-local-test.invalid,http://invalid-dns-local-test.invalid:3000/,1,,,,,,5.212,0,,cold,0,0,DNS,gaierror,local_fault
